person_age,gender,city,urban_type,family_size,dependents,house_ownership,occupation,person_emp_length,income_seasonal,person_income,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,loan_tenor_months,nepra_income_tier,utility_units_per_month,monthly_bill_pkr,bills_paid_ontime_12mo,bills_late_12mo,payment_streak_months,has_mobile_wallet,wallet_provider,mobile_txn_per_month,has_smartphone,peer_defaults,has_guarantor,cb_person_default_on_file,cb_cred_hist_length_years,is_unbanked,loan_status,data_source
38,female,Sialkot,peri_urban,8,2,family_home,Daily wage laborer,1.3,0,277764,equipment_purchase,40391,27.9,0.145,12,very_low,97,1357.0,6,6,4,0,None,0,0,2,0,N,3,0,1,synthetic_PK_calibrated
41,male,Multan,peri_urban,3,1,rent,Motorcycle mechanic,2.5,0,404364,inventory_purchase,132872,33.5,0.329,9,lower_middle,180,7105.0,7,5,8,0,None,0,1,2,0,Y,1,0,1,synthetic_PK_calibrated
47,male,Rawalpindi,urban,6,4,own,Daily wage laborer,0.5,0,285996,home_repair,134849,30.9,0.472,9,very_low,66,923.0,4,8,4,0,None,0,0,3,0,Y,3,0,0,synthetic_PK_calibrated
48,male,Sialkot,peri_urban,7,1,rent,Informal factory worker,5.9,0,441228,medical_emergency,48998,33.8,0.111,3,lower_middle,199,7855.0,4,8,4,1,NayaPay,4,1,3,0,N,0,0,1,synthetic_PK_calibrated
36,male,Bahawalpur,rural_adjacent,8,4,family_home,Rickshaw/bike driver,0.6,0,355008,working_capital,144516,31.4,0.407,12,low,165,4450.0,5,7,7,1,NayaPay,22,0,3,0,N,3,0,0,synthetic_PK_calibrated
45,male,Sialkot,peri_urban,7,0,rent,Small shopkeeper,8.2,0,418740,education,10849,22.0,0.026,9,lower_middle,200,7894.0,6,6,5,1,JazzCash,17,1,1,0,N,1,0,0,synthetic_PK_calibrated
53,male,Rawalpindi,urban,6,1,rent,Construction worker,2.4,1,442260,medical_emergency,14734,22.5,0.033,18,low,147,3965.0,5,7,7,1,JazzCash,24,1,3,0,Y,2,1,1,synthetic_PK_calibrated
33,female,Multan,peri_urban,2,0,family_home,Construction worker,0.5,1,505824,home_repair,47113,34.9,0.093,6,low,185,4989.0,5,7,3,0,None,0,1,4,0,N,1,0,1,synthetic_PK_calibrated
20,male,Bahawalpur,rural_adjacent,7,1,rent,Construction worker,21.0,1,428124,livestock,102504,25.7,0.239,24,low,130,3506.0,7,5,2,1,NayaPay,16,0,3,0,Y,1,0,0,synthetic_PK_calibrated
49,male,Faisalabad,urban,4,2,family_home,Small shopkeeper,1.0,0,475008,equipment_purchase,68925,21.0,0.145,18,lower_middle,270,10657.0,11,1,8,0,None,0,1,2,1,N,3,1,0,synthetic_PK_calibrated
54,male,Rawalpindi,urban,4,2,rent,Street food vendor,2.2,1,464784,medical_emergency,100967,29.5,0.217,24,low,123,3317.0,7,5,3,1,JazzCash,14,1,3,0,N,3,1,1,synthetic_PK_calibrated
50,female,Lahore,urban,3,0,family_home,Rickshaw/bike driver,0.5,0,366912,education,135078,19.6,0.368,24,low,132,3560.0,6,6,2,0,None,0,0,2,0,N,3,1,1,synthetic_PK_calibrated
27,male,Lahore,urban,4,2,rent,Rickshaw/bike driver,0.9,0,392088,inventory_purchase,141064,31.6,0.36,3,low,123,3317.0,7,5,4,1,JazzCash,24,0,2,0,Y,3,0,1,synthetic_PK_calibrated
33,female,Peshawar,peri_urban,8,3,family_home,Rickshaw/bike driver,13.5,0,428148,livestock,28439,25.6,0.066,3,low,130,3506.0,5,7,4,1,EasyPaisa,9,0,4,0,N,3,0,0,synthetic_PK_calibrated
48,female,Faisalabad,urban,3,1,rent,Small shopkeeper,3.7,0,638832,working_capital,130608,35.9,0.204,3,lower_middle,297,11723.0,7,5,11,0,None,0,1,2,0,Y,1,1,1,synthetic_PK_calibrated
51,male,Lahore,urban,3,1,rent,Fruit/veg cart,0.6,0,193128,working_capital,100352,19.7,0.52,9,very_low,97,1357.0,7,5,7,0,None,0,1,2,1,Y,2,0,1,synthetic_PK_calibrated
29,female,Sialkot,peri_urban,6,4,rent,Street food vendor,1.6,1,353544,education,49069,27.5,0.139,18,low,158,4261.0,5,7,3,0,None,0,1,4,0,N,3,0,0,synthetic_PK_calibrated
27,male,Gujranwala,urban,2,0,rent,Small shopkeeper,0.6,0,516348,home_repair,82219,28.0,0.159,3,lower_middle,257,10144.0,9,3,9,0,None,0,0,2,1,Y,3,1,1,synthetic_PK_calibrated
48,female,Sialkot,peri_urban,3,0,rent,Home-based worker,1.9,0,212652,equipment_purchase,36280,26.5,0.171,18,very_low,89,1245.0,2,10,4,0,None,0,1,3,0,Y,3,1,1,synthetic_PK_calibrated
29,male,Karachi,urban,6,3,family_home,Street food vendor,0.5,1,257520,working_capital,76908,23.0,0.299,9,low,169,4558.0,2,10,5,1,EasyPaisa,26,1,4,0,Y,2,0,1,synthetic_PK_calibrated
46,female,Rawalpindi,urban,2,0,family_home,Rickshaw/bike driver,13.2,0,511272,medical_emergency,134688,35.5,0.263,12,low,118,3182.0,7,5,6,1,NayaPay,12,1,3,1,Y,0,0,0,synthetic_PK_calibrated
53,female,Peshawar,peri_urban,3,1,own,Rickshaw/bike driver,6.2,0,425484,livestock,133863,27.9,0.315,3,low,196,5286.0,9,3,6,1,NayaPay,25,1,5,0,N,1,1,0,synthetic_PK_calibrated
22,male,Faisalabad,urban,2,0,rent,Rickshaw/bike driver,3.2,0,459120,working_capital,52565,18.4,0.114,18,low,111,2994.0,4,8,5,1,EasyPaisa,24,1,2,0,Y,3,1,0,synthetic_PK_calibrated
42,female,Bahawalpur,rural_adjacent,3,1,family_home,Rickshaw/bike driver,12.2,0,369288,working_capital,100856,26.3,0.273,12,low,201,5421.0,5,7,4,1,SadaPay,27,1,3,0,N,3,0,0,synthetic_PK_calibrated
53,male,Rahim Yar Khan,rural_adjacent,2,0,family_home,Small farmer,0.7,1,412428,education,34550,29.8,0.084,18,lower_middle,252,9946.0,4,8,4,1,SadaPay,24,1,3,1,N,3,0,0,synthetic_PK_calibrated
26,female,Karachi,urban,4,2,family_home,Small shopkeeper,8.9,0,739020,medical_emergency,149177,32.5,0.202,12,lower_middle,267,10538.0,10,2,8,1,SadaPay,3,1,1,0,N,2,1,0,synthetic_PK_calibrated
48,male,Rahim Yar Khan,rural_adjacent,5,3,rent,Fruit/veg cart,3.1,0,401148,inventory_purchase,123279,30.4,0.307,12,very_low,99,1385.0,4,8,2,1,NayaPay,13,1,3,0,N,3,1,0,synthetic_PK_calibrated
22,male,Karachi,urban,5,2,own,Daily wage laborer,0.5,0,260760,education,96434,20.3,0.37,9,very_low,85,1189.0,3,9,7,1,JazzCash,11,1,3,1,Y,3,0,1,synthetic_PK_calibrated
41,male,Faisalabad,urban,3,1,rent,Informal factory worker,2.3,0,511644,working_capital,65805,27.7,0.129,9,lower_middle,259,10223.0,9,3,5,1,NayaPay,7,0,3,0,Y,1,1,1,synthetic_PK_calibrated
43,male,Bahawalpur,rural_adjacent,8,0,family_home,Informal factory worker,5.7,0,339720,home_repair,12312,34.2,0.036,6,lower_middle,277,10933.0,5,7,2,1,SadaPay,22,1,1,1,N,0,1,0,synthetic_PK_calibrated
28,female,Peshawar,peri_urban,7,4,rent,Self-employed electrician,1.5,0,724212,home_repair,41317,31.5,0.057,12,middle,334,15224.0,10,2,7,0,None,0,1,1,0,Y,2,0,1,synthetic_PK_calibrated
54,male,Rawalpindi,urban,7,4,own,Home-based worker,5.8,0,277284,equipment_purchase,77843,22.6,0.281,9,very_low,64,895.0,4,8,5,0,None,0,1,3,0,N,1,0,1,synthetic_PK_calibrated
22,male,Peshawar,peri_urban,2,0,rent,Motorcycle mechanic,7.8,0,300288,education,73008,30.7,0.243,9,lower_middle,302,11920.0,7,5,6,1,JazzCash,20,1,3,1,Y,3,0,0,synthetic_PK_calibrated
26,male,Sialkot,peri_urban,5,0,family_home,Daily wage laborer,7.6,0,286020,medical_emergency,112211,32.7,0.392,12,very_low,117,1637.0,2,10,4,1,JazzCash,26,1,3,0,Y,2,0,0,synthetic_PK_calibrated
42,male,Faisalabad,urban,4,0,rent,Home-based worker,0.5,0,193224,inventory_purchase,63765,21.4,0.33,9,very_low,71,993.0,7,5,6,0,None,0,1,3,0,Y,0,1,0,synthetic_PK_calibrated
32,female,Lahore,urban,7,1,rent,Construction worker,5.8,1,263784,livestock,87488,19.5,0.332,6,low,195,5259.0,6,6,5,1,JazzCash,28,1,3,0,Y,0,0,0,synthetic_PK_calibrated
37,male,Bahawalpur,rural_adjacent,7,3,family_home,Small farmer,0.5,1,357876,education,117626,33.5,0.329,3,lower_middle,295,11644.0,8,4,2,1,EasyPaisa,30,1,4,0,N,2,0,0,synthetic_PK_calibrated
34,female,Lahore,urban,2,0,rent,Small shopkeeper,3.5,0,616476,livestock,74939,31.0,0.122,12,lower_middle,187,7381.0,9,3,8,1,SadaPay,20,1,3,0,Y,3,1,1,synthetic_PK_calibrated
54,female,Lahore,urban,4,1,rent,Daily wage laborer,2.3,0,335940,education,124006,35.3,0.369,24,very_low,98,1371.0,6,6,6,1,JazzCash,33,0,3,0,Y,2,1,1,synthetic_PK_calibrated
56,male,Faisalabad,urban,8,4,rent,Construction worker,4.3,1,314304,medical_emergency,113546,23.5,0.361,9,low,187,5043.0,5,7,6,0,None,0,1,2,1,Y,2,1,1,synthetic_PK_calibrated
23,male,Faisalabad,urban,3,1,rent,Domestic worker,9.2,0,193344,medical_emergency,70471,31.1,0.364,3,very_low,92,1287.0,2,10,4,0,None,0,1,3,0,N,3,0,0,synthetic_PK_calibrated
26,female,Rahim Yar Khan,rural_adjacent,3,1,own,Fruit/veg cart,1.4,0,271932,equipment_purchase,85565,26.2,0.315,9,very_low,110,1539.0,2,10,4,1,SadaPay,14,1,2,0,Y,2,1,1,synthetic_PK_calibrated
32,male,Rawalpindi,urban,7,4,family_home,Small farmer,2.5,1,591612,medical_emergency,82614,24.7,0.14,18,lower_middle,282,11131.0,8,4,3,1,JazzCash,7,1,4,1,Y,1,1,1,synthetic_PK_calibrated
46,female,Karachi,urban,6,2,rent,Small farmer,3.9,1,468648,livestock,110633,19.4,0.236,6,lower_middle,262,10341.0,2,10,3,0,None,0,1,4,0,Y,1,0,1,synthetic_PK_calibrated
56,male,Rawalpindi,urban,7,4,rent,Small shopkeeper,7.2,0,898848,livestock,124193,35.1,0.138,12,lower_middle,225,8881.0,9,3,9,1,NayaPay,10,1,1,1,N,2,1,0,synthetic_PK_calibrated
27,female,Gujranwala,urban,2,0,family_home,Motorcycle mechanic,1.6,0,344664,medical_emergency,119506,26.5,0.347,18,lower_middle,220,8683.0,10,2,7,0,None,0,1,0,0,N,3,1,0,synthetic_PK_calibrated
32,male,Rawalpindi,urban,5,0,family_home,Street food vendor,2.4,1,372216,working_capital,107476,29.6,0.289,24,low,147,3965.0,6,6,5,0,None,0,1,2,0,N,3,0,0,synthetic_PK_calibrated
25,male,Faisalabad,urban,2,0,family_home,Home-based worker,1.5,0,200088,livestock,138271,31.0,0.691,6,very_low,58,811.0,7,5,3,1,EasyPaisa,24,1,3,0,N,2,1,0,synthetic_PK_calibrated
25,male,Bahawalpur,rural_adjacent,5,0,family_home,Rickshaw/bike driver,11.3,0,429300,equipment_purchase,72857,26.7,0.17,24,low,191,5151.0,5,7,3,1,JazzCash,14,1,3,0,Y,1,1,1,synthetic_PK_calibrated
23,male,Peshawar,peri_urban,5,2,own,Small farmer,6.8,1,637428,livestock,89192,22.6,0.14,3,lower_middle,187,7381.0,5,7,3,1,SadaPay,31,1,4,0,N,1,0,0,synthetic_PK_calibrated
30,male,Sialkot,peri_urban,6,2,family_home,Informal factory worker,3.1,0,386244,inventory_purchase,95444,34.0,0.247,18,lower_middle,251,9907.0,4,8,4,0,None,0,1,3,0,N,3,0,0,synthetic_PK_calibrated
43,female,Gujranwala,urban,6,1,rent,Rickshaw/bike driver,2.9,0,382908,education,6135,33.9,0.016,24,low,191,5151.0,6,6,5,0,None,0,0,2,0,Y,2,1,0,synthetic_PK_calibrated
56,male,Gujranwala,urban,5,2,family_home,Daily wage laborer,4.6,0,302520,inventory_purchase,128747,29.7,0.426,6,very_low,58,811.0,6,6,3,1,EasyPaisa,11,1,2,0,Y,3,1,1,synthetic_PK_calibrated
55,male,Karachi,urban,3,1,family_home,Rickshaw/bike driver,3.0,0,278856,home_repair,112373,21.4,0.403,12,low,187,5043.0,6,6,8,1,EasyPaisa,28,0,2,0,N,2,1,1,synthetic_PK_calibrated
31,male,Rahim Yar Khan,rural_adjacent,7,4,family_home,Informal factory worker,1.8,0,461724,education,112114,18.9,0.243,9,lower_middle,241,9512.0,8,4,5,0,None,0,0,2,0,N,1,0,1,synthetic_PK_calibrated
53,male,Rahim Yar Khan,rural_adjacent,5,1,rent,Street food vendor,1.3,1,479280,inventory_purchase,147957,32.4,0.309,24,low,122,3290.0,7,5,6,0,None,0,1,5,0,N,1,0,0,synthetic_PK_calibrated
38,male,Sialkot,peri_urban,2,0,rent,Daily wage laborer,3.6,0,225684,working_capital,115436,18.5,0.511,3,very_low,93,1301.0,4,8,2,1,JazzCash,17,0,5,0,N,1,1,0,synthetic_PK_calibrated
56,female,Karachi,urban,5,1,family_home,Fruit/veg cart,2.1,0,253068,inventory_purchase,139308,33.8,0.55,9,very_low,77,1077.0,6,6,5,0,None,0,0,2,0,Y,3,0,1,synthetic_PK_calibrated
42,male,Faisalabad,urban,4,0,rent,Street food vendor,7.3,1,454920,inventory_purchase,47129,22.1,0.104,3,low,122,3290.0,8,4,3,1,NayaPay,2,0,3,1,N,1,1,0,synthetic_PK_calibrated
32,male,Karachi,urban,3,0,rent,Home-based worker,1.4,0,218052,education,40191,30.5,0.184,3,very_low,117,1637.0,5,7,0,1,EasyPaisa,21,1,2,0,Y,0,0,0,synthetic_PK_calibrated
22,male,Rahim Yar Khan,rural_adjacent,8,0,own,Small shopkeeper,8.7,0,784308,working_capital,140362,28.7,0.179,9,lower_middle,186,7341.0,8,4,6,0,None,0,1,3,0,N,1,0,0,synthetic_PK_calibrated
47,female,Gujranwala,urban,6,4,rent,Rickshaw/bike driver,3.4,0,407316,home_repair,143260,22.5,0.352,12,low,198,5340.0,9,3,6,1,NayaPay,24,1,2,1,Y,1,0,0,synthetic_PK_calibrated
44,male,Sialkot,peri_urban,8,1,family_home,Daily wage laborer,0.5,0,286692,equipment_purchase,32563,32.2,0.114,9,very_low,81,1133.0,4,8,2,1,EasyPaisa,14,1,5,0,N,2,0,0,synthetic_PK_calibrated
55,male,Peshawar,peri_urban,3,1,rent,Daily wage laborer,5.0,0,367176,medical_emergency,121849,28.9,0.332,6,very_low,117,1637.0,4,8,3,1,EasyPaisa,16,1,5,0,N,1,0,0,synthetic_PK_calibrated
27,male,Gujranwala,urban,7,1,rent,Domestic worker,1.2,0,214884,medical_emergency,64668,30.4,0.301,12,very_low,78,1091.0,5,7,4,1,JazzCash,4,0,4,0,N,3,0,0,synthetic_PK_calibrated
24,male,Multan,peri_urban,7,0,rent,Self-employed electrician,2.2,0,528336,equipment_purchase,146906,32.6,0.278,12,middle,300,13674.0,9,3,6,0,None,0,0,1,0,N,1,1,0,synthetic_PK_calibrated
22,male,Gujranwala,urban,8,6,family_home,Construction worker,1.2,1,266352,livestock,149868,24.5,0.563,3,low,107,2886.0,3,9,1,0,None,0,1,4,0,Y,2,1,0,synthetic_PK_calibrated
43,male,Multan,peri_urban,5,2,rent,Small shopkeeper,11.2,0,366240,medical_emergency,142493,31.4,0.389,18,lower_middle,180,7105.0,7,5,6,1,SadaPay,11,1,1,1,N,0,1,0,synthetic_PK_calibrated
52,male,Lahore,urban,5,2,family_home,Fruit/veg cart,16.6,0,418500,medical_emergency,116201,31.9,0.278,24,very_low,73,1021.0,6,6,5,1,JazzCash,30,1,2,0,Y,2,1,0,synthetic_PK_calibrated
46,female,Rawalpindi,urban,2,0,rent,Small shopkeeper,6.6,0,523008,working_capital,92508,19.2,0.177,6,lower_middle,198,7815.0,9,3,11,1,JazzCash,4,1,2,0,N,2,0,0,synthetic_PK_calibrated
27,female,Faisalabad,urban,8,1,rent,Motorcycle mechanic,2.4,0,387288,working_capital,104159,30.5,0.269,18,lower_middle,180,7105.0,10,2,7,0,None,0,1,3,1,Y,0,0,1,synthetic_PK_calibrated
29,male,Gujranwala,urban,3,1,rent,Informal factory worker,0.8,0,423588,home_repair,23243,32.5,0.055,24,lower_middle,220,8683.0,6,6,6,1,SadaPay,31,1,2,0,N,2,1,0,synthetic_PK_calibrated
34,female,Sialkot,peri_urban,8,5,rent,Home-based worker,3.3,0,302340,working_capital,113863,25.5,0.377,12,very_low,94,1315.0,3,9,4,0,None,0,0,5,0,Y,0,0,1,synthetic_PK_calibrated
48,female,Peshawar,peri_urban,6,4,rent,Self-employed electrician,1.5,0,616368,inventory_purchase,59112,35.7,0.096,24,middle,337,15360.0,7,5,8,1,EasyPaisa,34,1,0,0,N,1,0,0,synthetic_PK_calibrated
53,male,Karachi,urban,2,0,family_home,Self-employed electrician,4.8,0,572532,livestock,141537,31.4,0.247,3,middle,425,19372.0,9,3,9,0,None,0,1,2,0,N,3,0,0,synthetic_PK_calibrated
37,male,Karachi,urban,5,2,own,Small shopkeeper,0.5,0,414552,education,106110,19.5,0.256,9,lower_middle,300,11841.0,4,8,8,0,None,0,0,2,1,N,3,1,0,synthetic_PK_calibrated
21,male,Lahore,urban,8,0,own,Street food vendor,2.9,1,365928,livestock,22111,34.4,0.06,12,low,120,3236.0,3,9,4,1,JazzCash,26,0,3,0,N,3,0,1,synthetic_PK_calibrated
28,female,Bahawalpur,rural_adjacent,6,2,own,Daily wage laborer,0.5,0,235488,inventory_purchase,21265,19.8,0.09,12,very_low,60,839.0,7,5,3,0,None,0,1,4,0,Y,1,0,1,synthetic_PK_calibrated
33,male,Faisalabad,urban,8,2,own,Fruit/veg cart,3.2,0,186480,education,91348,28.4,0.49,18,very_low,102,1427.0,6,6,10,0,None,0,0,0,0,N,1,0,0,synthetic_PK_calibrated
45,female,Bahawalpur,rural_adjacent,4,1,own,Daily wage laborer,1.3,0,327864,medical_emergency,71403,30.0,0.218,24,very_low,102,1427.0,8,4,4,1,EasyPaisa,10,1,3,0,Y,3,1,1,synthetic_PK_calibrated
39,male,Rawalpindi,urban,3,0,family_home,Construction worker,9.9,1,462120,home_repair,28390,24.8,0.061,9,low,116,3129.0,5,7,4,1,EasyPaisa,22,0,3,1,Y,1,0,0,synthetic_PK_calibrated
40,female,Lahore,urban,3,0,rent,Fruit/veg cart,9.0,0,333636,working_capital,52055,26.6,0.156,3,very_low,85,1189.0,8,4,3,0,None,0,1,4,0,N,2,1,0,synthetic_PK_calibrated
35,male,Lahore,urban,2,0,rent,Street food vendor,0.5,1,434268,working_capital,94606,30.0,0.218,6,low,167,4504.0,2,10,3,0,None,0,1,4,0,Y,2,0,1,synthetic_PK_calibrated
44,female,Karachi,urban,7,5,rent,Fruit/veg cart,9.8,0,297120,equipment_purchase,107870,20.7,0.363,6,very_low,58,811.0,3,9,3,1,SadaPay,27,1,1,1,N,3,1,0,synthetic_PK_calibrated
32,male,Peshawar,peri_urban,7,5,own,Daily wage laborer,1.9,0,297684,home_repair,146112,28.3,0.491,3,very_low,72,1007.0,4,8,3,0,None,0,1,5,0,N,3,0,1,synthetic_PK_calibrated
49,male,Sialkot,peri_urban,2,0,family_home,Home-based worker,4.1,0,330792,equipment_purchase,131718,33.2,0.398,9,very_low,116,1623.0,3,9,4,0,None,0,0,3,0,N,3,1,0,synthetic_PK_calibrated
29,male,Multan,peri_urban,7,1,family_home,Home-based worker,2.2,0,257508,livestock,138878,22.2,0.539,6,very_low,94,1315.0,5,7,2,1,EasyPaisa,12,0,2,1,Y,3,1,1,synthetic_PK_calibrated
43,female,Sialkot,peri_urban,7,0,rent,Domestic worker,0.5,0,193224,equipment_purchase,108127,30.0,0.56,6,very_low,67,937.0,6,6,4,1,NayaPay,13,1,3,0,Y,0,0,1,synthetic_PK_calibrated
35,male,Rawalpindi,urban,7,3,family_home,Small shopkeeper,4.8,0,364260,working_capital,117833,21.6,0.323,6,lower_middle,227,8960.0,11,1,8,0,None,0,0,2,1,Y,1,0,1,synthetic_PK_calibrated
39,male,Faisalabad,urban,5,2,family_home,Informal factory worker,1.9,0,394752,inventory_purchase,91390,32.2,0.232,18,lower_middle,192,7578.0,6,6,8,0,None,0,0,4,0,N,2,0,0,synthetic_PK_calibrated
31,male,Bahawalpur,rural_adjacent,8,0,rent,Small shopkeeper,2.0,0,530208,medical_emergency,14096,24.4,0.027,12,lower_middle,187,7381.0,7,5,5,1,NayaPay,9,1,2,0,N,3,1,0,synthetic_PK_calibrated
38,male,Bahawalpur,rural_adjacent,6,1,rent,Fruit/veg cart,4.3,0,359292,inventory_purchase,111378,30.4,0.31,12,very_low,72,1007.0,5,7,2,1,JazzCash,26,1,4,0,Y,0,0,0,synthetic_PK_calibrated
36,male,Rawalpindi,urban,8,2,family_home,Daily wage laborer,2.0,0,220932,education,102409,21.7,0.464,12,very_low,119,1665.0,3,9,4,0,None,0,1,3,0,Y,3,0,1,synthetic_PK_calibrated
54,male,Gujranwala,urban,8,1,rent,Home-based worker,4.1,0,147168,education,46514,34.5,0.316,12,very_low,107,1497.0,5,7,3,1,JazzCash,11,1,2,0,Y,0,0,1,synthetic_PK_calibrated
23,male,Rahim Yar Khan,rural_adjacent,8,6,family_home,Self-employed electrician,5.3,0,495888,home_repair,75408,18.9,0.152,12,middle,282,12854.0,9,3,8,0,None,0,1,1,0,N,3,0,1,synthetic_PK_calibrated
53,male,Multan,peri_urban,5,2,rent,Street food vendor,0.5,1,389184,equipment_purchase,75639,29.8,0.194,6,low,113,3048.0,6,6,4,1,SadaPay,26,0,3,1,N,3,1,1,synthetic_PK_calibrated
40,female,Bahawalpur,rural_adjacent,2,0,family_home,Construction worker,1.3,1,375840,inventory_purchase,117696,25.7,0.313,12,low,181,4882.0,4,8,3,0,None,0,0,3,0,Y,1,0,1,synthetic_PK_calibrated
23,male,Peshawar,peri_urban,6,3,rent,Informal factory worker,2.7,0,288432,working_capital,5424,21.7,0.019,18,lower_middle,281,11091.0,8,4,5,0,None,0,1,1,0,Y,1,1,1,synthetic_PK_calibrated
27,female,Lahore,urban,4,0,rent,Daily wage laborer,5.2,0,357816,medical_emergency,104895,24.8,0.293,12,very_low,53,741.0,7,5,3,1,JazzCash,4,1,3,1,Y,0,1,0,synthetic_PK_calibrated
36,male,Peshawar,peri_urban,7,1,family_home,Informal factory worker,1.4,0,394872,home_repair,60820,34.7,0.154,3,lower_middle,262,10341.0,6,6,4,0,None,0,1,3,0,N,1,1,0,synthetic_PK_calibrated
37,female,Sialkot,peri_urban,6,2,family_home,Home-based worker,0.5,0,328968,medical_emergency,47354,26.3,0.144,18,very_low,107,1497.0,2,10,2,1,JazzCash,7,1,2,1,Y,1,0,1,synthetic_PK_calibrated
53,female,Rahim Yar Khan,rural_adjacent,2,0,family_home,Construction worker,0.5,1,376284,inventory_purchase,45167,25.3,0.12,6,low,209,5637.0,7,5,1,1,JazzCash,4,1,4,0,Y,1,0,1,synthetic_PK_calibrated
50,male,Karachi,urban,8,5,own,Construction worker,10.0,1,273372,working_capital,148751,24.9,0.544,24,low,126,3398.0,6,6,2,1,SadaPay,17,0,2,0,N,1,0,0,synthetic_PK_calibrated
39,male,Lahore,urban,5,1,family_home,Motorcycle mechanic,2.4,0,539688,livestock,71760,19.8,0.133,12,lower_middle,307,12117.0,9,3,7,1,JazzCash,31,0,0,0,N,3,0,0,synthetic_PK_calibrated
26,female,Bahawalpur,rural_adjacent,2,0,family_home,Small shopkeeper,1.7,0,733236,livestock,60810,29.1,0.083,6,lower_middle,181,7144.0,8,4,8,0,None,0,1,3,1,N,1,1,0,synthetic_PK_calibrated
50,male,Karachi,urban,2,0,rent,Small shopkeeper,6.9,0,508164,equipment_purchase,36152,31.1,0.071,6,lower_middle,267,10538.0,10,2,10,0,None,0,1,4,1,N,1,1,0,synthetic_PK_calibrated
24,female,Gujranwala,urban,5,0,rent,Small farmer,1.4,1,332484,home_repair,101342,34.9,0.305,9,lower_middle,288,11367.0,8,4,7,1,JazzCash,4,1,3,0,N,1,1,0,synthetic_PK_calibrated
20,male,Rahim Yar Khan,rural_adjacent,2,0,family_home,Daily wage laborer,3.3,0,341100,inventory_purchase,44211,23.9,0.13,3,very_low,80,1119.0,3,9,2,0,None,0,1,4,0,Y,1,1,0,synthetic_PK_calibrated
51,male,Multan,peri_urban,7,3,rent,Home-based worker,8.3,0,174876,livestock,128731,18.6,0.736,3,very_low,103,1441.0,5,7,6,1,EasyPaisa,9,1,4,0,Y,1,0,1,synthetic_PK_calibrated
48,male,Lahore,urban,7,4,family_home,Daily wage laborer,2.8,0,359832,inventory_purchase,29136,20.5,0.081,6,very_low,102,1427.0,5,7,5,0,None,0,1,4,0,Y,2,1,0,synthetic_PK_calibrated
23,male,Lahore,urban,8,5,rent,Rickshaw/bike driver,1.7,0,454308,education,140724,23.2,0.31,24,low,105,2832.0,7,5,5,0,None,0,0,5,0,N,0,1,0,synthetic_PK_calibrated
45,male,Faisalabad,urban,3,0,rent,Daily wage laborer,1.2,0,276768,equipment_purchase,78513,23.1,0.284,6,very_low,106,1483.0,4,8,6,1,SadaPay,22,1,5,1,Y,1,0,0,synthetic_PK_calibrated
52,male,Multan,peri_urban,7,1,rent,Daily wage laborer,6.6,0,378840,equipment_purchase,8841,24.9,0.023,9,very_low,96,1343.0,4,8,2,1,SadaPay,24,1,2,1,Y,3,0,0,synthetic_PK_calibrated
41,male,Multan,peri_urban,2,0,family_home,Street food vendor,7.6,1,400116,inventory_purchase,138007,29.0,0.345,18,low,148,3992.0,8,4,5,0,None,0,1,3,0,N,1,0,0,synthetic_PK_calibrated
55,male,Rawalpindi,urban,3,1,own,Construction worker,1.0,1,348168,equipment_purchase,80449,23.3,0.231,24,low,130,3506.0,4,8,4,1,EasyPaisa,11,1,4,0,Y,1,0,0,synthetic_PK_calibrated
25,female,Rahim Yar Khan,rural_adjacent,8,5,rent,Home-based worker,4.3,0,266316,inventory_purchase,20203,32.6,0.076,24,very_low,54,755.0,4,8,6,1,SadaPay,25,0,4,1,Y,0,0,1,synthetic_PK_calibrated
30,male,Rawalpindi,urban,2,0,own,Informal factory worker,6.4,0,298908,inventory_purchase,21219,24.5,0.071,3,lower_middle,180,7105.0,10,2,5,1,SadaPay,26,0,4,0,N,0,1,0,synthetic_PK_calibrated
47,male,Peshawar,peri_urban,3,0,family_home,Daily wage laborer,13.4,0,286020,education,15272,35.8,0.053,18,very_low,108,1511.0,5,7,4,1,JazzCash,10,1,3,0,Y,2,0,0,synthetic_PK_calibrated
30,male,Peshawar,peri_urban,4,2,rent,Motorcycle mechanic,2.3,0,598968,inventory_purchase,22918,25.7,0.038,24,lower_middle,310,12236.0,5,7,7,1,SadaPay,2,0,1,1,N,2,1,0,synthetic_PK_calibrated
36,male,Faisalabad,urban,2,0,family_home,Small farmer,13.2,1,588372,inventory_purchase,38000,24.9,0.065,18,lower_middle,249,9828.0,4,8,4,0,None,0,1,3,0,Y,1,0,1,synthetic_PK_calibrated
50,male,Rahim Yar Khan,rural_adjacent,4,0,rent,Daily wage laborer,2.2,0,375252,home_repair,79453,35.4,0.212,6,very_low,70,979.0,7,5,6,1,EasyPaisa,27,0,5,0,Y,3,0,1,synthetic_PK_calibrated
44,male,Gujranwala,urban,5,2,rent,Daily wage laborer,1.6,0,252708,working_capital,21767,18.9,0.086,18,very_low,60,839.0,7,5,4,0,None,0,1,4,0,Y,3,0,1,synthetic_PK_calibrated
